Order,Family,Genus,species,status,IslandEndemic,GenLength,IslandEndemic2
Passeriformes,Passerellidae,Arremonops,Arremonops_tocuyensis,LC,No,3.017,No
Passeriformes,Passerellidae,Artemisiospiza,Artemisiospiza_belli,LC,No,2.363,No
Passeriformes,Passerellidae,Artemisiospiza,Artemisiospiza_nevadensis,LC,No,2.262,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_albiceps,LC,No,3.066,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_albinucha,LC,No,3.348,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_albofrenatus,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_blancae,CR,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_canigenis,LC,No,3.008,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_citrinellus,LC,No,2.883,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_crassus,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_flaviceps,NT,No,3.1,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_forbesi,LC,No,3.071,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_fulviceps,LC,No,2.873,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_fuscoolivaceus,NT,No,3.097,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_latinuchus,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_leucopis,LC,No,3.103,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_leucopterus,LC,No,2.833,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_melanocephalus,LC,No,2.88,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_melanolaemus,LC,No,2.864,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_melanopsis,NT,No,3.011,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_meridae,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_nationi,LC,No,3.227,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_nigrifrons,NT,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_pallidiceps,EN,No,3.081,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_pallidinucha,LC,No,3.122,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_paynteri,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_personatus,LC,No,3.076,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_pileatus,LC,No,2.779,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_rufigenis,NT,No,3.037,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_rufinucha,LC,No,2.754,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_schistaceus,LC,No,2.989,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_seebohmi,LC,No,3.056,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_semirufus,LC,No,3.011,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_taczanowskii,LC,No,2.534,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_terborghi,NT,No,2.973,No
Passeriformes,Passerellidae,Atlapetes,Atlapetes_tricolor,LC,No,2.534,No
Passeriformes,Passerellidae,Calamospiza,Calamospiza_melanocorys,LC,No,2.03,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_canigularis,LC,No,2.69,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_flavigularis,LC,No,2.534,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_flavopectus,LC,No,2.844,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_hypophaeus,LC,No,2.534,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_inornatus,LC,No,2.967,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_parvirostris,LC,No,2.601,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_pileatus,LC,No,3.138,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_semifuscus,LC,No,2.769,No
Passeriformes,Passerellidae,Chlorospingus,Chlorospingus_tacarcunae,LC,No,2.712,No
Passeriformes,Passerellidae,Chondestes,Chondestes_grammacus,LC,No,2.203,No
Passeriformes,Passerellidae,Junco,Junco_bairdi,NT,No,2.091,No
Passeriformes,Passerellidae,Junco,Junco_hyemalis,LC,No,2.386,No
Passeriformes,Passerellidae,Junco,Junco_insularis,EN,Yes,2.091,Yes
Passeriformes,Passerellidae,Junco,Junco_phaeonotus,LC,No,2.208,No
Passeriformes,Passerellidae,Junco,Junco_vulcani,LC,No,2.871,No
Passeriformes,Passerellidae,Melospiza,Melospiza_georgiana,LC,No,2.078,No
Passeriformes,Passerellidae,Melospiza,Melospiza_lincolnii,LC,No,2.098,No
Passeriformes,Passerellidae,Melospiza,Melospiza_melodia,LC,No,2.588,No
Passeriformes,Passerellidae,Melozone,Melozone_aberti,LC,No,2.658,No
Passeriformes,Passerellidae,Melozone,Melozone_albicollis,LC,No,2.532,No
Passeriformes,Passerellidae,Melozone,Melozone_biarcuata,LC,No,2.614,No
Passeriformes,Passerellidae,Melozone,Melozone_cabanisi,NT,No,2.478,No
Passeriformes,Passerellidae,Melozone,Melozone_crissalis,LC,No,2.73,No
Passeriformes,Passerellidae,Melozone,Melozone_fusca,LC,No,2.678,No
Passeriformes,Passerellidae,Melozone,Melozone_kieneri,LC,No,2.588,No
Passeriformes,Passerellidae,Melozone,Melozone_leucotis,LC,No,2.478,No
Passeriformes,Passerellidae,Melozone,Melozone_occipitalis,LC,No,2.478,No
Passeriformes,Passerellidae,Oreothraupis,Oreothraupis_arremonops,LC,No,3.791,No
Passeriformes,Passerellidae,Oriturus,Oriturus_superciliosus,LC,No,3.12,No
Passeriformes,Passerellidae,Passerculus,Passerculus_bairdii,LC,No,2.135,No
Passeriformes,Passerellidae,Passerculus,Passerculus_guttatus,LC,No,2.147,No
Passeriformes,Passerellidae,Passerculus,Passerculus_henslowii,LC,No,2.042,No
Passeriformes,Passerellidae,Passerculus,Passerculus_rostratus,LC,No,2.147,No
Passeriformes,Passerellidae,Passerculus,Passerculus_sanctorum,NT,Yes,2.147,Yes
Passeriformes,Passerellidae,Passerculus,Passerculus_sandwichensis,LC,No,2.242,No
Passeriformes,Passerellidae,Passerella,Passerella_arborea,LC,No,2.386,No
Passeriformes,Passerellidae,Passerella,Passerella_iliaca,LC,No,2.565,No
Passeriformes,Passerellidae,Passerella,Passerella_megarhyncha,LC,No,2.327,No
Passeriformes,Passerellidae,Passerella,Passerella_schistacea,LC,No,2.346,No
Passeriformes,Passerellidae,Passerella,Passerella_unalaschcensis,LC,No,2.346,No
Passeriformes,Passerellidae,Peucaea,Peucaea_aestivalis,NT,No,2.011,No
Passeriformes,Passerellidae,Peucaea,Peucaea_botterii,LC,No,2.112,No
Passeriformes,Passerellidae,Peucaea,Peucaea_carpalis,LC,No,1.825,No
Passeriformes,Passerellidae,Peucaea,Peucaea_cassinii,LC,No,1.999,No
Passeriformes,Passerellidae,Peucaea,Peucaea_humeralis,LC,No,2.181,No
Passeriformes,Passerellidae,Peucaea,Peucaea_mystacalis,LC,No,2.153,No
Passeriformes,Passerellidae,Peucaea,Peucaea_ruficauda,LC,No,2.494,No
Passeriformes,Passerellidae,Peucaea,Peucaea_sumichrasti,NT,No,2.384,No
Passeriformes,Passerellidae,Pezopetes,Pezopetes_capitalis,LC,No,4.184,No
Passeriformes,Passerellidae,Pipilo,Pipilo_chlorurus,LC,No,2.78,No
Passeriformes,Passerellidae,Pipilo,Pipilo_erythrophthalmus,LC,No,2.772,No
Passeriformes,Passerellidae,Pipilo,Pipilo_maculatus,LC,No,2.898,No
Passeriformes,Passerellidae,Pipilo,Pipilo_ocai,LC,No,2.827,No
Passeriformes,Passerellidae,Pipilo,Pipilo_socorroensis,EN,Yes,2.469,Yes
Passeriformes,Passerellidae,Pooecetes,Pooecetes_gramineus,LC,No,2.215,No
Passeriformes,Passerellidae,Pselliophorus,Pselliophorus_luteoviridis,VU,No,3,No
Passeriformes,Passerellidae,Pselliophorus,Pselliophorus_tibialis,LC,No,3.45,No
Passeriformes,Passerellidae,Rhynchospiza,Rhynchospiza_stolzmanni,LC,No,2.543,No
Passeriformes,Passerellidae,Rhynchospiza,Rhynchospiza_strigiceps,LC,No,2.611,No
Passeriformes,Passerellidae,Spizella,Spizella_atrogularis,LC,No,2.389,No
Passeriformes,Passerellidae,Spizella,Spizella_breweri,LC,No,2.118,No
Passeriformes,Passerellidae,Spizella,Spizella_pallida,LC,No,2.113,No
Passeriformes,Passerellidae,Spizella,Spizella_passerina,LC,No,2.539,No
Passeriformes,Passerellidae,Spizella,Spizella_pusilla,LC,No,2.173,No
Passeriformes,Passerellidae,Spizella,Spizella_wortheni,EN,No,2.128,No
Passeriformes,Passerellidae,Torreornis,Torreornis_inexpectata,NT,Yes,3.525,Yes
Passeriformes,Passerellidae,Xenospiza,Xenospiza_baileyi,EN,No,2.6,No
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_albicollis,LC,No,2.978,No
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_atricapilla,LC,No,2.466,No
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_capensis,LC,No,2.175,No
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_leucophrys,LC,No,2.748,No
Passeriformes,Passerellidae,Zonotrichia,Zonotrichia_querula,NT,No,2.559,No
Passeriformes,Passeridae,Carpospiza,Carpospiza_brachydactyla,LC,No,2.23,No
Passeriformes,Passeridae,Gymnoris,Gymnoris_dentata,LC,No,2.123,No
Passeriformes,Passeridae,Gymnoris,Gymnoris_pyrgita,LC,No,2.849,No
Passeriformes,Passeridae,Gymnoris,Gymnoris_superciliaris,LC,No,2.779,No
Passeriformes,Passeridae,Gymnoris,Gymnoris_xanthocollis,LC,No,2.522,No
Passeriformes,Passeridae,Hypocryptadius,Hypocryptadius_cinnamomeus,LC,Yes,3.058,Yes
Passeriformes,Passeridae,Montifringilla,Montifringilla_adamsi,LC,No,2.588,No
Passeriformes,Passeridae,Montifringilla,Montifringilla_henrici,LC,No,2.39,No
Passeriformes,Passeridae,Montifringilla,Montifringilla_nivalis,LC,No,2.39,No
Passeriformes,Passeridae,Onychostruthus,Onychostruthus_taczanowskii,LC,No,2.899,No
Passeriformes,Passeridae,Passer,Passer_ammodendri,LC,No,2.687,No
Passeriformes,Passeridae,Passer,Passer_castanopterus,LC,No,2.669,No
Passeriformes,Passeridae,Passer,Passer_cinnamomeus,LC,No,2.329,No
Passeriformes,Passeridae,Passer,Passer_cordofanicus,LC,No,2.366,No
Passeriformes,Passeridae,Passer,Passer_diffusus,LC,No,2.735,No
Passeriformes,Passeridae,Passer,Passer_domesticus,LC,No,3.726,No
Passeriformes,Passeridae,Passer,Passer_eminibey,LC,No,2.115,No
Passeriformes,Passeridae,Passer,Passer_euchlorus,LC,No,2.182,No
Passeriformes,Passeridae,Passer,Passer_flaveolus,LC,No,2.833,No
Passeriformes,Passeridae,Passer,Passer_gongonensis,LC,No,2.604,No
Passeriformes,Passeridae,Passer,Passer_griseus,LC,No,2.45,No
Passeriformes,Passeridae,Passer,Passer_hemileucus,VU,Yes,2.51,Yes
Passeriformes,Passeridae,Passer,Passer_hispaniolensis,LC,No,2.433,No
Passeriformes,Passeridae,Passer,Passer_iagoensis,LC,Yes,2.547,Yes
Passeriformes,Passeridae,Passer,Passer_insularis,LC,Yes,2.464,Yes
Passeriformes,Passeridae,Passer,Passer_italiae,VU,No,2.643,No
Passeriformes,Passeridae,Passer,Passer_luteus,LC,No,2.1,No
Passeriformes,Passeridae,Passer,Passer_melanurus,LC,No,2.561,No
Passeriformes,Passeridae,Passer,Passer_moabiticus,LC,No,2.327,No
Passeriformes,Passeridae,Passer,Passer_montanus,LC,No,2.72,No
Passeriformes,Passeridae,Passer,Passer_motitensis,LC,No,2.553,No
Passeriformes,Passeridae,Passer,Passer_pyrrhonotus,LC,No,2.391,No
Passeriformes,Passeridae,Passer,Passer_rufocinctus,LC,No,2.428,No
Passeriformes,Passeridae,Passer,Passer_shelleyi,LC,No,2.335,No
Passeriformes,Passeridae,Passer,Passer_simplex,LC,No,2.512,No
Passeriformes,Passeridae,Passer,Passer_suahelicus,LC,No,2.332,No
Passeriformes,Passeridae,Passer,Passer_swainsonii,LC,No,2.521,No
Passeriformes,Passeridae,Passer,Passer_zarudnyi,LC,No,2.643,No
Passeriformes,Passeridae,Petronia,Petronia_petronia,LC,No,2.22,No
Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda_blanfordi,LC,No,2.443,No
Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda_davidiana,LC,No,2.211,No
Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda_ruficollis,LC,No,2.232,No
Passeriformes,Passeridae,Pyrgilauda,Pyrgilauda_theresae,LC,No,2.263,No
Passeriformes,Pellorneidae,Gampsorhynchus,Gampsorhynchus_rufulus,LC,No,2.964,No
Passeriformes,Pellorneidae,Gampsorhynchus,Gampsorhynchus_torquatus,LC,No,3.095,No
Passeriformes,Pellorneidae,Graminicola,Graminicola_bengalensis,NT,No,2.263,No
Passeriformes,Pellorneidae,Graminicola,Graminicola_striatus,NT,No,2.534,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_albipectus,LC,No,3.346,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_cleaveri,LC,No,3.35,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_distans,LC,No,2.466,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_fulvescens,LC,No,3.179,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_puveli,LC,No,3.749,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_pyrrhoptera,LC,No,3.113,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_rufescens,NT,No,3.186,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_rufipennis,LC,No,3.05,No
Passeriformes,Pellorneidae,Illadopsis,Illadopsis_turdina,LC,No,3.338,No
Passeriformes,Pellorneidae,Kenopia,Kenopia_striata,NT,No,2.99,No
Passeriformes,Pellorneidae,Laticilla,Laticilla_burnesii,NT,No,2.534,No
Passeriformes,Pellorneidae,Laticilla,Laticilla_cinerascens,EN,No,2.534,No
Passeriformes,Pellorneidae,Leonardina,Leonardina_woodi,LC,Yes,2.775,Yes
Passeriformes,Pellorneidae,Malacocincla,Malacocincla_abbotti,LC,No,2.393,No
Passeriformes,Pellorneidae,Malacocincla,Malacocincla_perspicillata,DD,No,2.641,No
Passeriformes,Pellorneidae,Malacocincla,Malacocincla_sepiaria,LC,No,2.996,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_affine,NT,No,2.467,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_albogulare,NT,No,2.287,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_cinereum,LC,No,2.676,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_magnirostre,LC,No,2.705,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_magnum,NT,No,2.86,No
Passeriformes,Pellorneidae,Malacopteron,Malacopteron_palawanense,NT,No,2.699,No
Passeriformes,Pellorneidae,Napothera,Napothera_epilepidota,LC,No,2.252,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_albiventre,LC,No,2.517,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_capistratum,LC,No,2.321,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_fuscocapillus,LC,No,3.22,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_nigrocapitatum,LC,No,2.321,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_palustre,VU,No,2.553,No
Passeriformes,Pellorneidae,Pellorneum,Pellorneum_ruficeps,LC,No,2.841,No
Passeriformes,Pellorneidae,Ptilocichla,Ptilocichla_falcata,VU,No,3.064,No
Passeriformes,Pellorneidae,Ptilocichla,Ptilocichla_leucogrammica,VU,No,3.393,No
Passeriformes,Pellorneidae,Ptilocichla,Ptilocichla_mindanensis,LC,Yes,3.776,Yes
Passeriformes,Pellorneidae,Rimator,Rimator_albostriatus,LC,No,2.784,No
Passeriformes,Pellorneidae,Rimator,Rimator_danjoui,NT,No,2.534,No
Passeriformes,Pellorneidae,Rimator,Rimator_malacoptilus,LC,No,2.403,No
Passeriformes,Pellorneidae,Rimator,Rimator_naungmungensis,NT,No,2.534,No
Passeriformes,Pellorneidae,Rimator,Rimator_pasquieri,EN,No,2.636,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_brunneus,LC,No,2.485,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_castaneceps,LC,No,2.142,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_cinereus,LC,No,2.086,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_dubius,LC,No,2.41,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_klossi,LC,No,2.404,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_rufogularis,LC,No,2.286,No
Passeriformes,Pellorneidae,Schoeniparus,Schoeniparus_variegaticeps,VU,No,2.165,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_bicolor,LC,No,3.165,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_buettikoferi,NT,No,2.611,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_celebense,LC,Yes,3.085,Yes
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_cinereiceps,LC,No,3.092,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_malaccense,NT,No,2.882,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_pyrrogenys,LC,No,2.868,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_rostratum,NT,No,2.928,No
Passeriformes,Pellorneidae,Trichastoma,Trichastoma_tickelli,LC,No,2.476,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_atrigularis,NT,No,3.207,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_brevicaudatus,LC,No,2.543,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_calcicola,VU,No,2.534,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_crassus,LC,No,3.264,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_crispifrons,LC,No,2.534,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_macrodactylus,NT,No,3.64,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_marmoratus,LC,No,3.284,No
Passeriformes,Pellorneidae,Turdinus,Turdinus_rufipectus,LC,No,3.233,No
Passeriformes,Petroicidae,Amalocichla,Amalocichla_incerta,LC,No,3.854,No
Passeriformes,Petroicidae,Amalocichla,Amalocichla_sclateriana,LC,No,3.152,No
Passeriformes,Petroicidae,Cryptomicroeca,Cryptomicroeca_flaviventris,LC,Yes,2.758,Yes
Passeriformes,Petroicidae,Devioeca,Devioeca_papuana,LC,No,2.813,No
Passeriformes,Petroicidae,Drymodes,Drymodes_beccarii,LC,No,2.466,No
Passeriformes,Petroicidae,Drymodes,Drymodes_brunneopygia,LC,No,3.732,No
Passeriformes,Petroicidae,Drymodes,Drymodes_superciliaris,LC,No,2.321,No
Passeriformes,Petroicidae,Eopsaltria,Eopsaltria_australis,LC,No,3.573,No
Passeriformes,Petroicidae,Eopsaltria,Eopsaltria_griseogularis,LC,No,3.675,No
Passeriformes,Petroicidae,Eugerygone,Eugerygone_rubra,LC,No,2.269,No
Passeriformes,Petroicidae,Gennaeodryas,Gennaeodryas_placens,NT,No,2.889,No
Passeriformes,Petroicidae,Heteromyias,Heteromyias_albispecularis,LC,No,4.778,No
Passeriformes,Petroicidae,Heteromyias,Heteromyias_armiti,LC,No,4.45,No
Passeriformes,Petroicidae,Heteromyias,Heteromyias_cinereifrons,LC,No,4.45,No
Passeriformes,Petroicidae,Kempiella,Kempiella_flavovirescens,LC,No,2.835,No
Passeriformes,Petroicidae,Kempiella,Kempiella_griseoceps,LC,No,2.561,No
Passeriformes,Petroicidae,Melanodryas,Melanodryas_cucullata,LC,No,2.993,No
Passeriformes,Petroicidae,Melanodryas,Melanodryas_vittata,LC,No,2.802,No
Passeriformes,Petroicidae,Microeca,Microeca_fascinans,LC,No,2.712,No
Passeriformes,Petroicidae,Microeca,Microeca_flavigaster,LC,No,2.915,No
Passeriformes,Petroicidae,Microeca,Microeca_hemixantha,NT,Yes,2.351,Yes
Passeriformes,Petroicidae,Microeca,Microeca_tormenti,LC,No,2.507,No
Passeriformes,Petroicidae,Monachella,Monachella_coultasi,NT,Yes,2.534,Yes
Passeriformes,Petroicidae,Monachella,Monachella_muelleriana,LC,No,3.209,No
Passeriformes,Petroicidae,Pachycephalopsis,Pachycephalopsis_hattamensis,LC,No,3.174,No
Passeriformes,Petroicidae,Pachycephalopsis,Pachycephalopsis_poliosoma,LC,No,3.823,No
Passeriformes,Petroicidae,Peneoenanthe,Peneoenanthe_pulverulenta,LC,No,2.822,No
Passeriformes,Petroicidae,Peneothello,Peneothello_bimaculata,LC,No,2.856,No
Passeriformes,Petroicidae,Peneothello,Peneothello_cryptoleuca,LC,No,2.748,No
Passeriformes,Petroicidae,Peneothello,Peneothello_cyanus,LC,No,3.556,No
Passeriformes,Petroicidae,Peneothello,Peneothello_sigillata,LC,No,3.499,No
Passeriformes,Petroicidae,Petroica,Petroica_archboldi,DD,No,3,No
Passeriformes,Petroicidae,Petroica,Petroica_australis,LC,Yes,3.797,Yes
Passeriformes,Petroicidae,Petroica,Petroica_bivittata,LC,No,2.902,No
Passeriformes,Petroicidae,Petroica,Petroica_boodang,LC,No,3.376,No
Passeriformes,Petroicidae,Petroica,Petroica_dannefaerdi,VU,Yes,3.737,Yes
Passeriformes,Petroicidae,Petroica,Petroica_goodenovii,LC,No,2.657,No
Passeriformes,Petroicidae,Petroica,Petroica_longipes,LC,Yes,3.797,Yes
Passeriformes,Petroicidae,Petroica,Petroica_macrocephala,LC,Yes,2.504,Yes
Passeriformes,Petroicidae,Petroica,Petroica_multicolor,EN,Yes,3.376,Yes
Passeriformes,Petroicidae,Petroica,Petroica_phoenicea,NT,No,2.746,No
Passeriformes,Petroicidae,Petroica,Petroica_pusilla,LC,Yes,3.737,Yes
Passeriformes,Petroicidae,Petroica,Petroica_rodinogaster,LC,No,2.448,No
Passeriformes,Petroicidae,Petroica,Petroica_rosea,LC,No,2.645,No
Passeriformes,Petroicidae,Petroica,Petroica_traversi,EN,Yes,4.022,Yes
Passeriformes,Petroicidae,Plesiodryas,Plesiodryas_albonotata,LC,No,3.222,No
Passeriformes,Petroicidae,Poecilodryas,Poecilodryas_brachyura,LC,No,2.996,No
Passeriformes,Petroicidae,Poecilodryas,Poecilodryas_cerviniventris,LC,No,2.761,No
Passeriformes,Petroicidae,Poecilodryas,Poecilodryas_hypoleuca,LC,No,2.469,No
Passeriformes,Petroicidae,Poecilodryas,Poecilodryas_superciliosa,LC,No,3.08,No
Passeriformes,Petroicidae,Quoyornis,Quoyornis_georgianus,LC,No,4.446,No
Passeriformes,Petroicidae,Tregellasia,Tregellasia_capito,LC,No,2.996,No
Passeriformes,Petroicidae,Tregellasia,Tregellasia_leucops,LC,No,3.628,No
Passeriformes,Peucedramidae,Peucedramus,Peucedramus_taeniatus,LC,No,2.208,No
Passeriformes,Phaenicophilidae,Microligea,Microligea_palustris,LC,Yes,2.767,Yes
Passeriformes,Phaenicophilidae,Phaenicophilus,Phaenicophilus_palmarum,LC,Yes,3.176,Yes
Passeriformes,Phaenicophilidae,Phaenicophilus,Phaenicophilus_poliocephalus,NT,Yes,3.021,Yes
Passeriformes,Phaenicophilidae,Xenoligea,Xenoligea_montana,VU,Yes,2.752,Yes
Passeriformes,Philepittidae,Neodrepanis,Neodrepanis_coruscans,LC,Yes,2.204,Yes
Passeriformes,Philepittidae,Neodrepanis,Neodrepanis_hypoxantha,VU,Yes,2.247,Yes
Passeriformes,Philepittidae,Philepitta,Philepitta_castanea,LC,Yes,2.936,Yes
Passeriformes,Philepittidae,Philepitta,Philepitta_schlegeli,NT,Yes,2.93,Yes
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_affinis,LC,No,1.857,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_amoenus,VU,Yes,2.009,Yes
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_armandii,LC,No,1.977,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_bonelli,LC,No,1.953,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_borealis,LC,No,2.064,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_borealoides,LC,No,2.011,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_budongoensis,LC,No,2.163,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_burkii,LC,No,1.867,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_calciatilis,LC,No,1.953,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_canariensis,LC,Yes,1.967,Yes
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_cantator,LC,No,1.953,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_castaniceps,LC,No,1.872,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_cebuensis,LC,Yes,1.909,Yes
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_chloronotus,LC,No,1.902,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_claudiae,LC,No,1.898,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_collybita,LC,No,1.998,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_coronatus,LC,No,2.029,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_emeiensis,LC,No,2.004,No
Passeriformes,Phylloscopidae,Phylloscopus,Phylloscopus_examinandus,LC,No,1.953,No
